,actual,predicted
5,50.565,53.34851
6,61.596,60.9174
7,67.32,67.96703
8,64.02,47.13199
9,49.12,57.08677
10,50.363,53.67397
11,49.12,51.62836
12,66.54,67.32849
13,63.145,52.935802
14,67.32,67.06784
15,66.718,66.04787
16,49.199,56.59381
17,56.844,59.827934
18,65.66,65.82258
19,54.665,55.845608
20,61.596,60.749687
21,59.879,26.925362
22,50.72,50.807827
23,67.32,63.31128
24,65.66,64.1258
25,68.5,64.39469
26,51.967,44.98028
27,49.12,52.38192
28,49.157,52.9484
29,66.914,66.78822
30,52.035,57.771492
31,49.157,57.21212
32,65.66,68.419815
33,54.665,58.340267
34,51.967,48.989746
35,52.035,57.914997
36,51.967,48.221523
37,49.965,49.5147
38,50.1,46.84617
39,49.199,56.22425
40,68.51,49.680756
41,49.12,61.158707
42,66.18,52.589314
43,49.12,54.75105
44,52.035,59.660065
45,67.32,67.27225
46,59.879,74.81186
47,68.5,54.119267
48,53.068,55.90537
49,68.51,60.90099
50,49.199,54.00574
51,63.145,53.655594
52,50.1,30.987556
53,65.66,57.542416
54,61.596,61.617035
55,50.565,51.654076
56,64.15,62.267395
57,67.32,71.17318
58,52.035,60.922897
59,68.51,49.24833
60,49.157,45.805527
61,50.02,62.066658
62,64.728,57.4909
63,47.991,57.55448
64,66.8,59.506187
65,61.596,57.156578
66,49.965,55.637035
67,64.15,60.977737
68,64.02,61.826378
69,52.035,59.01575
70,50.1,30.888721
71,49.12,52.528397
72,66.718,65.77308
73,49.157,56.47335
74,49.117,52.678272
75,50.363,56.443615
76,63.145,44.082603
77,64.728,70.52487
78,63.145,49.121426
79,49.297,52.43835
80,49.12,56.490192
81,62.028,58.778343
82,66.8,67.792175
83,66.718,65.356544
84,47.963,47.2709
85,50.363,30.23058
86,56.844,58.782417
87,50.72,60.25325
88,64.02,46.784603
89,49.117,46.62771
90,61.596,64.22776
91,54.665,55.115425
92,64.15,63.64994
93,49.199,62.729774
94,62.028,45.655876
95,50.72,58.740025
96,50.72,51.39631
97,50.565,50.49705
98,49.965,50.15218
99,54.665,57.154823
100,49.179,36.249645
101,66.54,67.36666
102,54.665,57.691177
103,61.596,63.07699
104,66.718,68.69641
105,59.879,24.383682
106,66.8,64.58601
107,64.728,50.410595
108,64.02,46.951275
109,49.199,55.04908
110,49.12,54.79269
111,52.035,61.42552
112,54.665,59.653343
113,66.718,69.25475
114,56.844,59.45582
115,68.5,64.93982
116,51.967,40.588882
117,52.035,59.7622
118,66.914,65.30773
119,68.51,67.88673
120,56.844,57.45881
121,49.12,53.909416
122,54.665,56.113564
123,64.15,60.35585
124,66.718,71.80632
125,66.54,64.78347
126,67.515,66.78647
127,61.596,58.35369
128,66.18,68.56358
0,67.32,65.799225
1,52.035,59.159306
2,56.844,61.02309
3,65.66,61.447872
4,53.068,62.54324
5,50.565,61.59618
6,61.596,63.76138
7,67.32,63.294315
8,64.02,39.607456
9,49.12,60.704533
10,50.363,56.155113
11,49.12,61.915363
12,66.54,58.739254
13,63.145,40.54453
14,67.32,62.910023
15,66.718,64.09021
16,49.199,60.953106
17,56.844,57.04525
18,65.66,61.89232
19,54.665,58.291916
20,61.596,65.71395
21,59.879,34.908413
22,50.72,53.050514
23,67.32,59.974434
24,65.66,60.760952
25,68.5,87.975006
26,51.967,40.08186
27,49.12,62.3524
28,49.157,56.60293
29,66.914,67.46147
30,52.035,54.15734
31,49.157,57.137257
32,65.66,64.79772
33,54.665,58.20824
34,51.967,40.04845
35,52.035,61.451572
36,51.967,41.833588
37,49.965,50.108425
38,50.1,41.77686
39,49.199,62.79421
40,68.51,60.690266
41,49.12,64.54615
42,66.18,53.10885
43,49.12,59.859173
44,52.035,57.863667
45,67.32,63.14152
46,59.879,92.960945
47,68.5,52.53976
48,53.068,59.966995
49,68.51,55.46285
50,49.199,63.876854
51,63.145,45.330826
52,50.1,36.624737
53,65.66,57.229195
54,61.596,65.99094
55,50.565,60.848328
56,64.15,58.097713
57,67.32,66.323654
58,52.035,65.34614
59,68.51,58.255886
60,49.157,46.563564
61,50.02,63.73496
62,64.728,62.257183
63,47.991,61.931694
64,66.8,56.415688
65,61.596,62.076164
66,49.965,55.387547
67,64.15,56.53794
68,64.02,64.86027
69,52.035,55.634277
70,50.1,32.00906
71,49.12,60.79852
72,66.718,60.592506
73,49.157,50.90441
74,49.117,58.277664
75,50.363,63.95679
76,63.145,43.90813
77,64.728,65.34135
78,63.145,42.98624
79,49.297,55.278122
80,49.12,62.232624
81,62.028,55.454056
82,66.8,61.368843
83,66.718,60.88518
84,47.963,42.795185
85,50.363,38.585907
86,56.844,58.248028
87,50.72,58.349277
88,64.02,37.697193
89,49.117,47.390675
90,61.596,68.10626
91,54.665,53.462673
92,64.15,58.796936
93,49.199,62.792034
94,62.028,47.113728
95,50.72,61.49665
96,50.72,53.620087
97,50.565,61.829185
98,49.965,50.47525
99,54.665,58.879005
100,49.179,30.443596
101,66.54,60.22873
102,54.665,61.626976
103,61.596,67.3577
104,66.718,63.74869
105,59.879,29.352152
106,66.8,59.862072
107,64.728,48.630802
108,64.02,40.38809
109,49.199,64.32664
110,49.12,61.330627
111,52.035,59.577744
112,54.665,59.910053
113,66.718,64.41008
114,56.844,60.55924
115,68.5,66.74378
116,51.967,39.640583
117,52.035,65.166664
118,66.914,61.974674
119,68.51,66.11518
120,56.844,57.737423
121,49.12,61.731987
122,54.665,59.395477
123,64.15,56.933865
124,66.718,68.51374
125,66.54,58.772106
126,67.515,63.013626
127,61.596,61.611824
128,66.18,62.662403
0,67.32,63.111675
1,52.035,59.409374
2,56.844,57.89493
3,65.66,61.962673
4,53.068,57.41574
5,50.565,62.618
6,61.596,63.740658
7,67.32,60.98896
8,64.02,43.301346
9,49.12,64.11187
10,50.363,60.75236
11,49.12,63.81496
12,66.54,58.923405
13,63.145,42.0645
14,67.32,60.54612
15,66.718,62.536015
16,49.199,60.63744
17,56.844,59.41498
18,65.66,62.084938
19,54.665,59.605354
20,61.596,64.134384
21,59.879,30.722366
22,50.72,53.94048
23,67.32,58.063705
24,65.66,60.438923
25,68.5,78.47338
26,51.967,42.71938
27,49.12,64.7846
28,49.157,58.641422
29,66.914,64.65965
30,52.035,52.65919
31,49.157,57.619873
32,65.66,62.54078
33,54.665,57.92333
34,51.967,45.003147
35,52.035,59.869686
36,51.967,42.29315
37,49.965,48.77544
38,50.1,49.002506
39,49.199,63.99599
40,68.51,70.89769
41,49.12,67.46041
42,66.18,54.6615
43,49.12,62.011143
44,52.035,55.301178
45,67.32,61.873028
46,59.879,91.248535
47,68.5,48.2879
48,53.068,53.240715
49,68.51,55.159496
50,49.199,64.7817
51,63.145,47.88122
52,50.1,30.142548
53,65.66,57.577602
54,61.596,65.04274
55,50.565,62.39921
56,64.15,56.984043
57,67.32,63.795742
58,52.035,63.98088
59,68.51,57.25562
60,49.157,51.881042
61,50.02,63.95072
62,64.728,58.747437
63,47.991,61.67964
64,66.8,57.730503
65,61.596,62.593803
66,49.965,57.115444
67,64.15,55.894905
68,64.02,63.30985
69,52.035,54.23571
70,50.1,29.509943
71,49.12,62.907726
72,66.718,61.034157
73,49.157,53.105377
74,49.117,58.644012
75,50.363,65.719376
76,63.145,44.799248
77,64.728,64.21425
78,63.145,45.511276
79,49.297,55.39749
80,49.12,64.49644
81,62.028,55.014866
82,66.8,60.92016
83,66.718,61.54528
84,47.963,43.780888
85,50.363,33.387848
86,56.844,56.269627
87,50.72,59.538273
88,64.02,39.90877
89,49.117,51.782963
90,61.596,66.715126
91,54.665,54.47696
92,64.15,57.428577
93,49.199,64.30748
94,62.028,48.719936
95,50.72,59.574238
96,50.72,54.71317
97,50.565,62.765987
98,49.965,53.70391
99,54.665,58.01901
100,49.179,35.94981
101,66.54,60.214245
102,54.665,60.58063
103,61.596,65.58469
104,66.718,62.438293
105,59.879,28.337484
106,66.8,59.83501
107,64.728,45.574024
108,64.02,44.130196
109,49.199,64.8092
110,49.12,64.7157
111,52.035,55.746082
112,54.665,61.826702
113,66.718,62.27953
114,56.844,59.454704
115,68.5,59.631393
116,51.967,41.911766
117,52.035,63.329464
118,66.914,59.89135
119,68.51,64.887794
120,56.844,56.480328
121,49.12,63.901634
122,54.665,60.606483
123,64.15,57.38906
124,66.718,66.52084
125,66.54,58.695534
126,67.515,61.105152
127,61.596,61.55347
128,66.18,61.20406
0,54.665,61.739258
1,68.51,63.713623
2,56.844,58.85457
3,68.51,56.335487
4,64.15,68.72296
5,63.145,47.935028
6,62.028,62.57818
7,66.914,70.82047
8,49.157,57.611465
9,61.596,64.648346
10,59.879,95.46595
11,50.72,62.73706
12,51.967,40.11048
13,47.963,51.51825
14,54.665,58.68123
15,47.963,48.727158
16,54.665,58.256325
17,65.66,62.03138
18,66.914,68.73587
19,56.844,58.244003
20,68.5,60.651268
21,55.698,56.664062
22,66.718,67.849075
23,53.068,65.74305
24,49.199,63.69896
25,50.1,24.969637
26,51.967,45.247368
27,50.1,36.351753
28,54.665,61.13591
29,54.665,58.77852
30,68.51,58.764854
31,64.15,56.25363
32,49.199,58.526306
33,49.157,58.97043
34,65.66,62.909286
35,50.02,60.377464
36,50.363,47.155212
37,50.02,60.157738
38,49.199,57.67266
39,50.72,51.430946
40,68.51,64.61192
41,49.199,51.747833
42,49.12,59.49688
43,59.879,99.0564
44,50.565,58.530365
45,66.54,61.10842
46,68.51,60.870712
47,47.963,48.868942
48,67.515,62.38681
49,50.72,55.155815
50,56.844,49.715637
51,63.145,49.63746
52,49.12,56.23156
53,67.515,51.79609
54,64.15,67.804
55,50.72,64.23287
56,50.1,19.16292
57,66.18,67.27408
58,65.66,56.333397
59,47.991,51.73574
60,68.5,61.96576
61,62.028,53.292053
62,54.665,60.306656
63,49.12,62.640915
64,68.51,63.98326
65,49.157,44.728973
66,67.32,71.96983
67,49.965,42.504143
68,55.698,58.830208
69,54.665,58.18757
70,66.718,64.81818
71,54.665,58.360756
72,61.596,62.177864
73,49.157,56.34143
74,64.728,68.875404
75,66.8,65.193405
76,64.728,68.24806
77,46.553,50.80578
78,65.66,62.528107
79,61.596,61.153297
80,49.12,58.72956
81,68.5,61.855576
82,61.596,61.35235
83,54.665,61.695564
84,51.967,42.711723
85,47.991,51.02809
86,49.199,49.276566
87,49.199,59.962357
88,63.145,45.958313
89,66.54,62.283188
90,50.1,18.364328
91,54.665,57.564743
92,46.553,32.48938
93,61.596,64.40674
94,66.18,65.79635
95,50.1,28.439949
96,65.66,68.02545
97,49.157,36.675087
98,66.54,66.401245
99,47.963,48.500168
100,64.15,67.92214
101,50.02,62.774742
102,53.068,45.327484
103,64.15,64.63911
104,64.02,55.949387
105,49.297,60.16957
106,50.72,53.76101
107,54.665,57.619576
108,52.035,62.471718
109,49.117,53.90815
110,50.363,32.702087
111,68.51,61.703148
112,54.665,58.072693
113,63.145,50.20903
114,66.54,58.854454
115,68.51,65.91924
116,53.068,62.809677
117,64.728,69.3046
118,50.72,61.258453
119,67.32,71.53198
120,56.844,57.66008
121,66.718,64.66627
122,46.553,31.122456
123,64.15,62.275757
124,63.145,44.70614
125,68.51,56.808502
126,68.5,55.16687
127,61.596,64.03447
128,62.028,51.321808
0,54.665,58.545254
1,68.51,57.775715
2,56.844,60.04248
3,68.51,58.773884
4,64.15,56.672436
5,63.145,43.70044
6,62.028,57.75655
7,66.914,68.38841
8,49.157,60.765404
9,61.596,65.85178
10,59.879,97.88984
11,50.72,63.522434
12,51.967,34.91466
13,47.963,43.497932
14,54.665,58.323566
15,47.963,38.056744
16,54.665,59.809147
17,65.66,59.077087
18,66.914,63.956844
19,56.844,54.501717
20,68.5,55.626087
21,55.698,51.05618
22,66.718,61.052193
23,53.068,61.000286
24,49.199,69.52986
25,50.1,19.57597
26,51.967,39.96818
27,50.1,27.46907
28,54.665,57.906727
29,54.665,61.40999
30,68.51,52.273228
31,64.15,52.87628
32,49.199,66.20552
33,49.157,51.32879
34,65.66,59.112934
35,50.02,60.514336
36,50.363,50.245434
37,50.02,62.368877
38,49.199,66.23306
39,50.72,56.101963
40,68.51,58.43083
41,49.199,58.92585
42,49.12,64.46311
43,59.879,103.21067
44,50.565,63.973106
45,66.54,55.554565
46,68.51,56.005245
47,47.963,42.631565
48,67.515,58.493195
49,50.72,59.328373
50,56.844,50.21653
51,63.145,43.073086
52,49.12,62.034283
53,67.515,46.116932
54,64.15,57.52189
55,50.72,59.176846
56,50.1,19.63643
57,66.18,61.231956
58,65.66,54.96433
59,47.991,54.545547
60,68.5,59.691322
61,62.028,49.244602
62,54.665,55.455414
63,49.12,65.51182
64,68.51,58.359726
65,49.157,44.73366
66,67.32,64.91025
67,49.965,40.158775
68,55.698,58.41593
69,54.665,58.984364
70,66.718,59.10544
71,54.665,60.611073
72,61.596,60.286175
73,49.157,57.713207
74,64.728,64.20871
75,66.8,59.175667
76,64.728,62.805023
77,46.553,50.20165
78,65.66,58.867283
79,61.596,63.41985
80,49.12,63.318302
81,68.5,58.267464
82,61.596,62.48176
83,54.665,59.807095
84,51.967,34.937393
85,47.991,53.69405
86,49.199,54.0645
87,49.199,68.26863
88,63.145,44.67863
89,66.54,57.48339
90,50.1,18.0119
91,54.665,60.19374
92,46.553,34.955826
93,61.596,64.28575
94,66.18,59.799713
95,50.1,29.401814
96,65.66,63.11624
97,49.157,40.141296
98,66.54,56.121044
99,47.963,41.084072
100,64.15,61.25641
101,50.02,64.417725
102,53.068,47.494507
103,64.15,58.890114
104,64.02,49.190296
105,49.297,56.441105
106,50.72,53.06931
107,54.665,59.44152
108,52.035,66.07773
109,49.117,53.11227
110,50.363,30.881598
111,68.51,56.05401
112,54.665,59.041546
113,63.145,43.819035
114,66.54,51.32209
115,68.51,60.29628
116,53.068,72.81438
117,64.728,66.212456
118,50.72,59.391037
119,67.32,53.530334
120,56.844,55.944546
121,66.718,59.67605
122,46.553,35.415245
123,64.15,57.704002
124,63.145,43.2808
125,68.51,54.60729
126,68.5,38.155468
127,61.596,66.865295
128,62.028,49.07945
0,54.665,59.41113
1,68.51,56.33619
2,56.844,58.60831
3,68.51,57.969627
4,64.15,58.367416
5,63.145,48.94458
6,62.028,52.74714
7,66.914,66.44375
8,49.157,65.95974
9,61.596,70.46287
10,59.879,108.634544
11,50.72,66.66565
12,51.967,38.60557
13,47.963,43.15951
14,54.665,59.987267
15,47.963,39.873837
16,54.665,60.04119
17,65.66,59.746044
18,66.914,64.99495
19,56.844,51.64822
20,68.5,66.64462
21,55.698,54.247856
22,66.718,63.746014
23,53.068,58.760216
24,49.199,70.97429
25,50.1,30.54476
26,51.967,40.17764
27,50.1,33.986893
28,54.665,55.240402
29,54.665,62.55619
30,68.51,47.122074
31,64.15,49.73338
32,49.199,72.68709
33,49.157,53.57613
34,65.66,60.44195
35,50.02,62.178192
36,50.363,57.149166
37,50.02,65.74909
38,49.199,68.73954
39,50.72,59.02814
40,68.51,54.661934
41,49.199,61.40466
42,49.12,63.690125
43,59.879,115.00961
44,50.565,71.95253
45,66.54,53.691288
46,68.51,53.040104
47,47.963,44.724598
48,67.515,54.82427
49,50.72,57.549885
50,56.844,51.519054
51,63.145,45.23203
52,49.12,62.63772
53,67.515,43.481083
54,64.15,59.540833
55,50.72,59.68146
56,50.1,29.032425
57,66.18,59.750637
58,65.66,57.844494
59,47.991,51.61173
60,68.5,65.46424
61,62.028,50.128246
62,54.665,57.16413
63,49.12,67.549736
64,68.51,52.218826
65,49.157,49.10622
66,67.32,64.066734
67,49.965,41.278427
68,55.698,58.103077
69,54.665,59.6609
70,66.718,61.458286
71,54.665,61.813076
72,61.596,62.52213
73,49.157,56.465153
74,64.728,63.34995
75,66.8,58.94888
76,64.728,58.98173
77,46.553,50.202568
78,65.66,60.173256
79,61.596,65.6613
80,49.12,62.287525
81,68.5,65.870926
82,61.596,65.82132
83,54.665,62.29378
84,51.967,37.36878
85,47.991,56.910583
86,49.199,56.60006
87,49.199,73.30281
88,63.145,48.031635
89,66.54,56.287205
90,50.1,22.676468
91,54.665,60.984875
92,46.553,44.462406
93,61.596,68.25274
94,66.18,59.03132
95,50.1,36.00228
96,65.66,61.654854
97,49.157,51.41977
98,66.54,55.832523
99,47.963,42.715687
100,64.15,60.75092
101,50.02,62.67278
102,53.068,51.405678
103,64.15,59.033405
104,64.02,52.870007
105,49.297,60.092945
106,50.72,56.758205
107,54.665,59.41135
108,52.035,65.490616
109,49.117,55.31381
110,50.363,46.335392
111,68.51,54.283794
112,54.665,58.388653
113,63.145,46.628796
114,66.54,48.661423
115,68.51,62.17589
116,53.068,69.231415
117,64.728,61.792786
118,50.72,59.87906
119,67.32,53.53334
120,56.844,58.904354
121,66.718,58.020386
122,46.553,47.271114
123,64.15,56.50325
124,63.145,47.385757
125,68.51,57.858646
126,68.5,45.727978
127,61.596,68.8673
128,62.028,38.10294
0,54.665,60.248554
1,68.51,60.83499
2,56.844,57.431297
3,68.51,56.0835
4,64.15,67.743034
5,63.145,53.811443
6,62.028,61.095013
7,66.914,69.97371
8,49.157,56.58365
9,61.596,62.757343
10,59.879,74.6287
11,50.72,60.89293
12,51.967,44.03925
13,47.963,48.97251
14,54.665,57.73363
15,47.963,46.84522
16,54.665,57.87631
17,65.66,63.485428
18,66.914,67.013115
19,56.844,57.917477
20,68.5,58.07195
21,55.698,51.67816
22,66.718,65.07721
23,53.068,60.56087
24,49.199,59.06393
25,50.1,33.47741
26,51.967,48.301495
27,50.1,41.361633
28,54.665,55.209717
29,54.665,59.984142
30,68.51,58.012165
31,64.15,56.891956
32,49.199,57.674152
33,49.157,56.85881
34,65.66,63.280136
35,50.02,56.035484
36,50.363,53.66409
37,50.02,58.35655
38,49.199,55.513103
39,50.72,53.72634
40,68.51,60.418297
41,49.199,50.213097
42,49.12,57.51932
43,59.879,77.55781
44,50.565,58.785667
45,66.54,61.16471
46,68.51,60.620537
47,47.963,48.19101
48,67.515,61.714943
49,50.72,57.594566
50,56.844,50.984505
51,63.145,54.691914
52,49.12,51.360695
53,67.515,51.668503
54,64.15,64.72502
55,50.72,61.228
56,50.1,28.659737
57,66.18,65.5941
58,65.66,58.543842
59,47.991,50.587757
60,68.5,58.794754
61,62.028,52.21555
62,54.665,57.85658
63,49.12,61.581837
64,68.51,60.66918
65,49.157,49.609165
66,67.32,69.87447
67,49.965,48.113697
68,55.698,56.32888
69,54.665,58.102768
70,66.718,62.751205
71,54.665,59.493134
72,61.596,60.81912
73,49.157,55.36178
74,64.728,65.686935
75,66.8,62.79689
76,64.728,68.23194
77,46.553,49.402508
78,65.66,62.897434
79,61.596,60.320282
80,49.12,53.469753
81,68.5,58.619293
82,61.596,58.789745
83,54.665,61.563313
84,51.967,45.119766
85,47.991,59.55962
86,49.199,51.00783
87,49.199,59.08126
88,63.145,55.253414
89,66.54,62.484535
90,50.1,33.235237
91,54.665,58.50732
92,46.553,44.75323
93,61.596,62.834984
94,66.18,63.45246
95,50.1,32.53832
96,65.66,66.02779
97,49.157,47.972446
98,66.54,65.58769
99,47.963,47.245125
100,64.15,65.32814
101,50.02,60.38276
102,53.068,52.30658
103,64.15,61.721596
104,64.02,52.98888
105,49.297,62.467777
106,50.72,54.322433
107,54.665,58.250008
108,52.035,62.737564
109,49.117,50.854134
110,50.363,43.928505
111,68.51,58.374744
112,54.665,58.63897
113,63.145,54.9613
114,66.54,58.05548
115,68.51,63.400513
116,53.068,60.75189
117,64.728,68.98742
118,50.72,58.13146
119,67.32,68.43892
120,56.844,58.1774
121,66.718,63.71822
122,46.553,42.77748
123,64.15,59.93972
124,63.145,55.96522
125,68.51,58.08775
126,68.5,50.364594
127,61.596,63.666584
128,62.028,55.706497
0,54.665,59.47472
1,68.51,60.110004
2,56.844,58.81355
3,68.51,55.25668
4,64.15,61.7754
5,63.145,46.44711
6,62.028,57.78512
7,66.914,66.87098
8,49.157,59.400932
9,61.596,65.856964
10,59.879,99.943184
11,50.72,61.367123
12,51.967,38.073204
13,47.963,46.044735
14,54.665,59.70549
15,47.963,41.255833
16,54.665,59.72706
17,65.66,61.83743
18,66.914,65.7312
19,56.844,54.662334
20,68.5,56.84399
21,55.698,50.99815
22,66.718,64.69959
23,53.068,57.27578
24,49.199,64.0825
25,50.1,33.870216
26,51.967,39.81156
27,50.1,35.042393
28,54.665,56.317253
29,54.665,61.55279
30,68.51,52.804
31,64.15,52.81571
32,49.199,64.67433
33,49.157,51.96659
34,65.66,62.24508
35,50.02,60.898323
36,50.363,54.70893
37,50.02,63.24321
38,49.199,61.56759
39,50.72,53.22912
40,68.51,58.73606
41,49.199,56.089127
42,49.12,60.02025
43,59.879,104.97182
44,50.565,65.58179
45,66.54,58.65885
46,68.51,56.264523
47,47.963,46.291206
48,67.515,58.235153
49,50.72,55.31772
50,56.844,50.297234
51,63.145,44.977123
52,49.12,57.358894
53,67.515,47.12105
54,64.15,61.40302
55,50.72,60.407715
56,50.1,34.440918
57,66.18,62.95369
58,65.66,59.182636
59,47.991,50.59512
60,68.5,59.228825
61,62.028,50.410946
62,54.665,57.26689
63,49.12,64.08903
64,68.51,57.97174
65,49.157,46.934685
66,67.32,66.52691
67,49.965,45.14725
68,55.698,59.2743
69,54.665,59.55307
70,66.718,62.58441
71,54.665,60.932144
72,61.596,60.41867
73,49.157,55.967514
74,64.728,64.83598
75,66.8,61.485794
76,64.728,61.62597
77,46.553,48.97324
78,65.66,61.765152
79,61.596,62.560432
80,49.12,58.46813
81,68.5,58.437035
82,61.596,62.040417
83,54.665,61.307602
84,51.967,38.180576
85,47.991,56.7089
86,49.199,52.284336
87,49.199,65.74843
88,63.145,46.612827
89,66.54,59.724735
90,50.1,36.5457
91,54.665,60.582684
92,46.553,51.206978
93,61.596,65.26277
94,66.18,62.095318
95,50.1,44.642006
96,65.66,63.755135
97,49.157,53.511795
98,66.54,59.672215
99,47.963,44.422993
100,64.15,63.57714
101,50.02,61.296387
102,53.068,48.5558
103,64.15,61.197277
104,64.02,49.634914
105,49.297,61.48379
106,50.72,52.412296
107,54.665,59.324123
108,52.035,63.24572
109,49.117,53.514156
110,50.363,48.76365
111,68.51,57.824234
112,54.665,58.30583
113,63.145,44.69225
114,66.54,54.89709
115,68.51,59.919804
116,53.068,55.155052
117,64.728,63.710983
118,50.72,57.0822
119,67.32,58.955482
120,56.844,55.90259
121,66.718,61.159676
122,46.553,51.251442
123,64.15,59.40228
124,63.145,46.18967
125,68.51,59.15791
126,68.5,41.10264
127,61.596,65.41404
128,62.028,58.15454
0,54.665,60.66085
1,68.51,61.3336
2,56.844,57.52823
3,68.51,52.100113
4,64.15,62.142654
5,63.145,45.16383
6,62.028,57.82083
7,66.914,69.23754
8,49.157,59.95654
9,61.596,67.09185
10,59.879,95.26857
11,50.72,59.709213
12,51.967,41.300846
13,47.963,46.451824
14,54.665,58.337387
15,47.963,42.009094
16,54.665,58.32308
17,65.66,59.65415
18,66.914,66.5244
19,56.844,55.7712
20,68.5,61.736145
21,55.698,60.443245
22,66.718,65.109375
23,53.068,63.081104
24,49.199,67.69433
25,50.1,33.576004
26,51.967,40.976994
27,50.1,40.128254
28,54.665,56.545513
29,54.665,60.524586
30,68.51,52.843464
31,64.15,52.06554
32,49.199,66.19882
33,49.157,51.66704
34,65.66,60.551872
35,50.02,62.513298
36,50.363,59.68429
37,50.02,64.96632
38,49.199,64.38993
39,50.72,56.333626
40,68.51,58.749672
41,49.199,57.137665
42,49.12,61.17276
43,59.879,101.53128
44,50.565,63.10457
45,66.54,57.033726
46,68.51,57.477367
47,47.963,46.86178
48,67.515,58.108353
49,50.72,58.45762
50,56.844,57.142155
51,63.145,44.456497
52,49.12,57.676933
53,67.515,52.137825
54,64.15,60.273296
55,50.72,63.165012
56,50.1,27.454655
57,66.18,62.848923
58,65.66,54.92079
59,47.991,53.224094
60,68.5,63.829712
61,62.028,54.248264
62,54.665,56.464336
63,49.12,64.559135
64,68.51,59.043644
65,49.157,47.915638
66,67.32,68.87396
67,49.965,51.15064
68,55.698,56.542885
69,54.665,57.629906
70,66.718,63.329693
71,54.665,60.328526
72,61.596,62.036884
73,49.157,57.813824
74,64.728,64.963715
75,66.8,62.01712
76,64.728,65.95558
77,46.553,52.48694
78,65.66,61.202454
79,61.596,64.027626
80,49.12,59.493732
81,68.5,63.41649
82,61.596,63.38189
83,54.665,62.349464
84,51.967,40.616203
85,47.991,49.687572
86,49.199,54.811897
87,49.199,67.7769
88,63.145,44.760284
89,66.54,58.442135
90,50.1,25.368088
91,54.665,59.210293
92,46.553,45.467724
93,61.596,66.08582
94,66.18,62.472694
95,50.1,38.85118
96,65.66,65.343605
97,49.157,45.594124
98,66.54,60.344635
99,47.963,45.245174
100,64.15,63.596046
101,50.02,64.25341
102,53.068,50.00908
103,64.15,59.68372
104,64.02,53.45574
105,49.297,58.69804
106,50.72,54.462765
107,54.665,57.542084
108,52.035,64.734085
109,49.117,53.725212
110,50.363,50.348846
111,68.51,58.82265
112,54.665,57.064453
113,63.145,44.806957
114,66.54,52.166977
115,68.51,60.93698
116,53.068,64.62364
117,64.728,67.65657
118,50.72,57.858494
119,67.32,58.78046
120,56.844,56.074238
121,66.718,62.18492
122,46.553,41.883484
123,64.15,59.155857
124,63.145,42.87489
125,68.51,55.4749
126,68.5,47.85222
127,61.596,66.661674
128,62.028,63.248104
0,54.665,60.809795
1,68.51,62.384426
2,56.844,57.441803
3,68.51,62.49673
4,64.15,66.281425
5,63.145,49.057056
6,62.028,60.990856
7,66.914,67.6252
8,49.157,57.63066
9,61.596,63.785595
10,59.879,99.91357
11,50.72,61.97241
12,51.967,41.8084
13,47.963,48.6248
14,54.665,58.05612
15,47.963,44.37613
16,54.665,57.79604
17,65.66,62.58695
18,66.914,67.60101
19,56.844,52.886616
20,68.5,58.261433
21,55.698,54.65255
22,66.718,66.134605
23,53.068,58.128323
24,49.199,59.637173
25,50.1,35.883465
26,51.967,42.6546
27,50.1,39.507202
28,54.665,56.59024
29,54.665,59.797718
30,68.51,56.474537
31,64.15,53.801594
32,49.199,60.92922
33,49.157,52.14353
34,65.66,62.995113
35,50.02,58.207237
36,50.363,60.005978
37,50.02,60.46951
38,49.199,55.23915
39,50.72,54.588535
40,68.51,62.444466
41,49.199,53.971703
42,49.12,59.58151
43,59.879,104.12799
44,50.565,60.947124
45,66.54,61.125496
46,68.51,59.301178
47,47.963,47.97273
48,67.515,60.563374
49,50.72,56.98186
50,56.844,51.59813
51,63.145,48.426968
52,49.12,52.973675
53,67.515,49.673958
54,64.15,64.48556
55,50.72,58.365086
56,50.1,33.892056
57,66.18,65.21734
58,65.66,58.536507
59,47.991,49.15488
60,68.5,62.54501
61,62.028,57.286522
62,54.665,58.639812
63,49.12,64.09223
64,68.51,61.884624
65,49.157,55.486443
66,67.32,70.36273
67,49.965,49.3876
68,55.698,56.915993
69,54.665,57.601635
70,66.718,63.91547
71,54.665,59.312065
72,61.596,60.721615
73,49.157,54.282825
74,64.728,66.81543
75,66.8,63.135773
76,64.728,63.771603
77,46.553,50.238937
78,65.66,62.691063
79,61.596,60.842953
80,49.12,56.85172
81,68.5,60.987125
82,61.596,60.565563
83,54.665,61.80991
84,51.967,42.17455
85,47.991,55.319595
86,49.199,56.76243
87,49.199,61.811142
88,63.145,50.47429
89,66.54,61.995693
90,50.1,37.155727
91,54.665,58.32558
92,46.553,48.533005
93,61.596,63.657066
94,66.18,63.82995
95,50.1,35.697327
96,65.66,66.94875
97,49.157,54.05452
98,66.54,64.26185
99,47.963,46.088177
100,64.15,65.44017
101,50.02,60.83363
102,53.068,56.19587
103,64.15,62.505146
104,64.02,47.170544
105,49.297,60.39104
106,50.72,56.2885
107,54.665,57.649937
108,52.035,61.35158
109,49.117,52.756275
110,50.363,51.50834
111,68.51,60.353424
112,54.665,57.384617
113,63.145,48.513958
114,66.54,58.356586
115,68.51,61.811016
