,PC1,PC2,PC3,oscillatory_zonation,sector_zonation,homogenous_zonation,SiO2_pct,Dataset,GSWA_sample_id
259,0.06194814065176591,-1.3135006784088123,-0.21884602073631831,1.0,0.0,1.0,54.665,train,185590.0
260,1.0781164349073722,-2.1286940928246225,0.028974698877940797,1.0,0.0,1.0,54.665,train,185590.0
261,1.6365213614854253,-1.464910893397573,0.034857116414824245,1.0,0.0,1.0,52.035,train,185927.0
262,1.570738883362426,-1.1108681691508906,-0.18610737382921302,1.0,0.0,1.0,52.035,train,185927.0
263,4.35086910818608,-0.847346992545082,0.11926318539791164,1.0,0.0,1.0,52.035,train,185927.0
264,2.5556131751448454,0.7053722509216016,-0.24741010553725706,1.0,0.0,1.0,52.035,train,185927.0
265,3.627298639740574,-0.6865382554563721,0.09992959749029232,1.0,0.0,1.0,52.035,train,185927.0
266,1.414856762702362,-0.43057535788152274,-0.2710632940002289,1.0,0.0,1.0,52.035,train,185927.0
267,5.383172003203355,-0.7674343322812565,-0.5571842086094442,1.0,0.0,1.0,52.035,train,185927.0
268,4.46114449348086,0.332020606397919,-0.32778463634003313,1.0,0.0,1.0,52.035,train,185927.0
269,4.126321116850455,-0.21317087593251566,-0.04344669991096348,1.0,0.0,1.0,52.035,train,185927.0
270,3.028862881244729,0.1547363047813934,-0.01679919268265666,1.0,0.0,1.0,52.035,train,185927.0
271,3.209011461485384,-1.9322062214781308,0.16899780472593626,1.0,0.0,1.0,52.035,train,185927.0
272,6.869095268807681,-0.869962444128229,-0.3185529364458181,1.0,0.0,1.0,52.035,train,185927.0
273,3.294530398731793,-0.43346717384095185,-0.19156268099728854,1.0,0.0,1.0,52.035,train,185927.0
274,5.403938217947187,1.7648826583061696,-0.44630023248172795,1.0,0.0,1.0,52.035,train,185927.0
275,8.035709363556748,-0.10447466388935812,-0.45477489178856284,1.0,0.0,1.0,52.035,train,185927.0
276,5.181513579999435,-0.005156672746876242,-0.46938839623457784,1.0,0.0,1.0,52.035,train,185927.0
277,2.3447186658693693,1.1460211020984543,-1.2227941970329665,1.0,0.0,1.0,52.035,train,185927.0
278,-1.2908974748940443,-3.404446807473837,0.8251434872740784,1.0,1.0,0.0,53.068,train,187154.0
279,-1.9462093170881605,-2.2150394205904957,0.2506365318500975,1.0,1.0,0.0,53.068,train,187154.0
280,-2.1684668620203196,-2.2495010799908015,0.872251258995259,1.0,1.0,0.0,53.068,train,187154.0
281,-0.042766844165023306,-3.3555453530730057,0.7986395146532869,1.0,1.0,0.0,53.068,train,187154.0
282,-1.863104413084611,-2.95918885958706,0.7492446879490604,1.0,1.0,0.0,53.068,train,187154.0
283,-1.7833675315288808,-2.807038808023883,0.5573253336669415,1.0,1.0,0.0,53.068,train,187154.0
284,-1.1016090043488265,-3.523865826778609,0.39941997578042365,1.0,1.0,0.0,53.068,train,187154.0
285,-1.6922848678849194,-1.5983522899398506,0.8978414218342633,1.0,1.0,0.0,53.068,train,187154.0
286,-0.23857770411124446,-2.9174266443446966,0.6878419284879496,1.0,1.0,0.0,53.068,train,187154.0
287,-1.972656002074099,-2.687619788719111,0.9830488451605962,1.0,1.0,0.0,53.068,train,187154.0
288,0.14652162638019478,-3.474964372377777,0.37291600315963225,1.0,1.0,0.0,53.068,train,187154.0
289,-1.5029963973397007,-1.7177713092446212,0.47211791034060846,1.0,1.0,0.0,53.068,train,187154.0
290,-2.3475967100790354,-0.4089449030565072,0.3233344664102821,1.0,1.0,0.0,53.068,train,187154.0
291,-1.7001193202707712,-3.121037180221906,0.7494655260790188,1.0,1.0,0.0,53.068,train,187154.0
292,-1.5699565460983755,-2.652329726547505,0.5222057086966637,1.0,1.0,0.0,53.068,train,187154.0
293,-1.4505956267869593,-1.659454635667563,0.5604944149658457,1.0,1.0,0.0,53.068,train,187154.0
294,-0.21227432637986657,-2.8749973430146216,0.2618975788643366,1.0,1.0,0.0,53.068,train,187154.0
295,-2.071611574965041,1.0427451276872413,-0.9102104056101241,1.0,1.0,0.0,50.565,train,193364.0
296,-1.0246700792626293,1.5032066649592302,-0.7384877916309088,1.0,1.0,0.0,50.565,train,193364.0
297,-1.8504672719110997,-1.622586346783071,-0.3353170501602275,1.0,1.0,0.0,50.565,train,193364.0
298,-1.072118528648417,0.4141749859846066,-0.6515727351736773,1.0,1.0,0.0,50.565,train,193364.0
299,-1.4800633381384487,2.6998968767186917,-1.0808401394225613,1.0,1.0,0.0,50.565,train,193364.0
300,-0.644194081634607,0.7661971713477254,-0.7550335275737252,1.0,1.0,0.0,50.565,train,193364.0
301,-1.4990364075577565,0.9817055565525504,-0.8369577842009595,1.0,1.0,0.0,50.565,train,193364.0
302,-1.0436431486819375,-0.21498465520691018,-0.4946054364093069,1.0,1.0,0.0,50.565,train,193364.0
303,-1.0995873405104262,1.9628873831071847,-1.0973858753653776,1.0,1.0,0.0,50.565,train,193364.0
304,-1.2810780307677534,-0.26138349788363874,-0.8705518921009535,1.0,1.0,0.0,50.565,train,193364.0
305,-1.2414652845217218,0.03831671275187018,-1.235101997035511,1.0,1.0,0.0,50.565,train,193364.0
306,-2.232130419919827,0.1483929936631005,-0.6381062369054907,1.0,1.0,0.0,50.565,train,193364.0
307,-1.891675244994159,0.6943883454898578,-0.7533385208593846,1.0,1.0,0.0,50.565,train,193364.0
308,-0.4721343923249603,2.9399712361187524,-1.0106589723154271,1.0,1.0,0.0,50.565,train,193364.0
309,-0.6954284654110761,2.9969811872377896,-1.2424419619889626,1.0,1.0,0.0,50.565,train,193364.0
310,-1.5100120969854305,-1.0765909949563137,-0.45054933411412124,1.0,1.0,0.0,50.565,train,193364.0
311,-3.5997234834646994,-2.4756974135257446,-0.44992465037422513,1.0,1.0,0.0,50.02,train,194376.0
312,-1.845734282386525,-1.0561089404565251,-0.2865248969524179,1.0,1.0,0.0,50.02,train,194376.0
313,-2.234525441187215,-2.0889887803317118,-0.22616513522834333,1.0,1.0,0.0,50.02,train,194376.0
314,-1.8894734613183322,-1.0025847227959994,-0.5180974076189938,1.0,1.0,0.0,50.02,train,194376.0
315,-2.1088180862429966,-2.7942967128302136,-0.2817622189346347,1.0,1.0,0.0,50.02,train,194376.0
316,-2.317265334761277,-0.9435280152908697,-0.36681060170427726,1.0,1.0,0.0,50.02,train,194376.0
317,-3.0152286978472014,-0.6041367030076541,-0.5390791028853679,1.0,1.0,0.0,50.02,train,194376.0
318,-3.396731001538031,-1.434797796921167,-0.5962533163569453,1.0,1.0,0.0,50.02,train,194376.0
319,-0.9057777227316764,-1.44653718351548,-0.35151210594468946,1.0,1.0,0.0,50.02,train,194376.0
320,-2.474818790001305,-1.794946177669074,-0.3871315149060368,1.0,1.0,0.0,50.02,train,194376.0
321,-2.845782163971175,-1.3629688531666815,-0.36310367592508325,1.0,1.0,0.0,50.02,train,194376.0
322,-2.768488912006488,0.4541298783940333,-0.6502062089498151,1.0,1.0,0.0,50.02,train,194376.0
323,-2.0315329592605456,-1.0480891637271341,-0.3724938012110635,1.0,1.0,0.0,50.02,train,194376.0
324,-1.9238699524344496,-1.7231172339145882,-0.15398187447417475,1.0,1.0,0.0,50.02,train,194376.0
325,-3.317313216345927,-1.2503879280010262,-0.4433893806769426,1.0,1.0,0.0,50.02,train,194376.0
326,-3.520305698272596,-2.2912875446056042,-0.29706071469422235,1.0,1.0,0.0,50.02,train,194376.0
327,0.5845760234709534,-1.7331722749005236,-0.34276384717311537,0.0,1.0,1.0,51.967,train,194454.0
328,0.8926200734156307,-2.179770621494915,-0.1239615001068937,0.0,1.0,1.0,51.967,train,194454.0
329,0.5925887705006027,-1.9314926734979831,-0.20325792593541422,0.0,1.0,1.0,51.967,train,194454.0
330,-0.9061302510081782,-3.1432792603820814,-0.03654921087743028,0.0,1.0,1.0,51.967,train,194454.0
331,-0.5264014985593383,-2.8097065748816243,-0.13917843820730683,0.0,1.0,1.0,51.967,train,194454.0
332,-1.3790840243224045,-2.193482534348007,-0.3901391147894915,0.0,1.0,1.0,51.967,train,194454.0
333,-1.7510719030406807,-2.2775483143203505,-0.4155909700989401,0.0,1.0,1.0,51.967,train,194454.0
334,0.24545123987353828,-2.9496421359178733,-0.032590951203610344,0.0,1.0,1.0,51.967,train,194454.0
335,-0.046896746889911564,-2.3259511529670878,-0.06624260465137002,0.0,1.0,1.0,51.967,train,194454.0
336,-0.2923912965863898,-2.259668573198222,-0.0795996386854661,0.0,1.0,1.0,51.967,train,194454.0
337,-0.3080873597676178,-2.4367612095546165,-0.26475033230392814,0.0,1.0,1.0,51.967,train,194454.0
338,-0.14317763639806821,-2.939959588994298,-0.1299627754580885,0.0,1.0,1.0,51.967,train,194454.0
339,-1.8428927128106039,-2.500145319906149,-0.27792425472696636,0.0,1.0,1.0,51.967,train,194454.0
340,-0.7718960482558165,-2.743423995112759,-0.15253547224140296,0.0,1.0,1.0,51.967,train,194454.0
341,1.2397576040426952,-1.1616211590750243,-0.29462847483869764,0.0,1.0,1.0,51.967,train,194454.0
342,-1.184969995820041,-2.06798095644291,-0.46176422103229453,0.0,1.0,1.0,51.967,train,194454.0
343,4.62831327935767,0.7961805678636487,-0.4861841346578911,1.0,1.0,1.0,50.72,train,206779.0
344,8.307848387661611,1.548288177946147,-0.3560837521225422,1.0,1.0,1.0,50.72,train,206779.0
345,5.291517617142748,-2.4480842068061275,0.21521121803968807,1.0,1.0,1.0,50.72,train,206779.0
346,4.337936867145487,-2.6169157071398215,-0.07773372838729957,1.0,1.0,1.0,50.72,train,206779.0
347,5.175152692445683,-0.9583467845464867,0.00849475588751504,1.0,1.0,1.0,50.72,train,206779.0
348,4.134610194587974,-3.3423462154534413,0.03614245602208268,1.0,1.0,1.0,50.72,train,206779.0
349,5.095856206706443,-1.5281048349167468,-0.3588513364072031,1.0,1.0,1.0,50.72,train,206779.0
350,5.460352740464483,-1.5837279302436413,-0.1557292298005537,1.0,1.0,1.0,50.72,train,206779.0
351,4.473215972756968,1.636819261129448,-0.5386295020757607,1.0,1.0,1.0,50.72,train,206779.0
352,3.359818858884179,2.8407264552287375,-0.5952084240915684,1.0,1.0,1.0,50.72,train,206779.0
353,4.885925572094826,0.6574078657150474,-0.20522465905740095,1.0,1.0,1.0,50.72,train,206779.0
354,4.462973061982419,-1.0369122245423155,-0.41534947638976033,1.0,1.0,1.0,50.72,train,206779.0
355,2.515008567816735,-1.169865693694466,-0.2609909308878454,1.0,1.0,1.0,50.72,train,206779.0
356,4.487802973487024,-2.3251301027676803,-0.4613177678298971,1.0,1.0,1.0,50.72,train,206779.0
357,5.639764414012659,1.648062444766172,-0.5254781824336155,1.0,1.0,1.0,50.72,train,206779.0
358,4.002897495537548,0.9690956449595175,-0.3286828118481173,1.0,1.0,1.0,50.72,train,206779.0
359,-3.3022422523851445,-1.4894557767026477,-0.2403596237607214,1.0,0.0,1.0,51.9,train,207518.0
360,9.789699426464301,-2.200646508683402,0.26642186142758156,1.0,1.0,0.0,56.844,train,135969.0
361,3.973084008808295,-2.743941857010587,0.1697230583487164,1.0,1.0,0.0,56.844,train,135969.0
362,-0.7264391988025011,-1.6899157658275246,-0.44906513319053903,1.0,1.0,0.0,56.844,train,135969.0
363,0.5058520403741216,-0.44780431555055134,-0.3907617244848154,1.0,1.0,0.0,56.844,train,135969.0
364,2.8682320685462135,-2.276379697268826,0.07366354344370468,1.0,1.0,0.0,56.844,train,135969.0
365,7.104836409561867,-2.8315150479436793,0.1963420721298031,1.0,1.0,0.0,56.844,train,135969.0
366,3.5771701321029203,-2.0101552789562365,-0.12699661952690977,1.0,1.0,0.0,56.844,train,135969.0
367,1.8206021601334423,-1.979482507181707,-0.2147895968564706,1.0,1.0,0.0,56.844,train,135969.0
368,7.530304005984558,-2.008231898292831,-0.4084159290846481,1.0,1.0,0.0,56.844,train,135969.0
369,3.052893399310064,-0.7373710569047341,-0.15648618815074689,1.0,1.0,0.0,56.844,train,135969.0
370,1.4260426498723517,-2.4543751156564046,-0.06455247798535202,1.0,1.0,0.0,56.844,train,135969.0
371,5.729651980777772,-2.774614628785116,0.25751603567827724,1.0,1.0,0.0,56.844,train,135969.0
372,3.973084008808295,-2.743941857010587,0.1697230583487164,1.0,1.0,0.0,56.844,train,135969.0
373,4.943168722244515,-2.8277638544257746,0.16988251891807984,1.0,1.0,0.0,56.844,train,135969.0
374,11.84624473815145,-2.0219379171741894,-0.02486044353695102,1.0,1.0,0.0,56.844,train,135969.0
375,7.2252704321195225,-0.766427115101614,-0.0919197295676809,1.0,1.0,0.0,56.844,train,135969.0
376,1.4260426498723517,-2.4543751156564046,-0.06455247798535202,1.0,1.0,0.0,56.844,train,135969.0
377,6.866006682966693,-0.5893352371700503,-0.35997551578572007,1.0,1.0,0.0,56.844,train,135969.0
378,5.739865225877457,-2.5669891052883407,-0.09880132313403363,1.0,1.0,0.0,56.844,train,135969.0
379,1.3137130627494238,-1.851350937357809,-0.12021311081911407,1.0,1.0,0.0,56.844,train,135969.0
380,1.0173340947725307,-3.139815714125913,-0.1008953263199803,1.0,1.0,0.0,56.844,train,135969.0
381,5.553095085448649,-1.6455111580085482,0.14374333274148293,1.0,1.0,0.0,56.844,train,135969.0
382,4.990211532640907,0.021594966408966732,-0.48770984971762077,1.0,1.0,0.0,56.844,train,135969.0
383,3.9374612877129365,-2.740329789701999,0.14279490987228077,1.0,1.0,0.0,56.844,train,135969.0
384,11.43088005674479,-1.4247426627805515,-0.3268158277783436,1.0,1.0,0.0,56.844,train,135969.0
385,1.5819569140286691,-1.3744397404268887,-0.12054015685738216,1.0,1.0,0.0,56.844,train,135969.0
386,3.1097696099684877,0.6550482719807208,-1.1497851332363744,1.0,1.0,0.0,56.844,train,135969.0
387,7.617766773088162,-1.572778482515235,-0.12332650014337039,1.0,1.0,0.0,56.844,train,135969.0
388,4.425588713384769,-1.743781007290058,-0.4680650191802188,1.0,1.0,0.0,56.844,train,135969.0
389,6.8099057507128595,-0.16923186070797624,-0.39387511380907325,1.0,1.0,0.0,56.844,train,135969.0
390,5.739865225877457,-2.5669891052883407,-0.09880132313403363,1.0,1.0,0.0,56.844,train,135969.0
391,7.553539464881966,-1.0466991900372618,-0.18143857024640284,1.0,1.0,0.0,56.844,train,135969.0
392,7.730096360211089,-2.175802660813831,-0.06766586730960844,1.0,1.0,0.0,56.844,train,135969.0
393,5.577614511536236,-1.4113433109849485,-0.45217852251479707,1.0,1.0,0.0,56.844,train,135969.0
394,7.272971744896001,-0.23219329791909887,-0.3485546615016922,1.0,1.0,0.0,56.844,train,135969.0
395,2.988666091103869,-0.21129176442676037,-0.21459825825377926,1.0,1.0,0.0,56.844,train,135969.0
396,5.683764293623623,-2.1468857288262666,-0.13270092115738677,1.0,1.0,0.0,56.844,train,135969.0
397,7.968904146288629,-1.6438944444308994,0.1205168139949883,1.0,1.0,0.0,56.844,train,135969.0
398,4.58402174911619,1.4769757325055441,-1.5263292471106291,1.0,1.0,0.0,56.844,train,135969.0
399,4.809461371279543,-0.7680438286792629,-0.06869321082118622,1.0,1.0,0.0,56.844,train,135969.0
400,2.887109266030871,-2.0396291753369082,-0.14963297540899617,1.0,1.0,0.0,56.844,train,135969.0
401,3.796527113479172,-1.6148383862340185,0.055950355411922205,1.0,1.0,0.0,56.844,train,135969.0
402,0.5058520403741216,-0.44780431555055134,-0.3907617244848154,1.0,1.0,0.0,56.844,train,135969.0
403,5.070725414152219,-1.283211741161052,-0.3576020364774403,1.0,1.0,0.0,56.844,train,135969.0
404,7.673867705341996,-1.992881858977309,-0.08942690212001739,1.0,1.0,0.0,56.844,train,135969.0
405,5.48609009555888,-1.8804069955546898,-0.05564665223604778,1.0,1.0,0.0,56.844,train,135969.0
406,2.93245937675241,-2.802458989746799,0.13177561354673703,1.0,1.0,0.0,56.844,train,135969.0
407,-0.7264391988025011,-1.6899157658275246,-0.44906513319053903,1.0,1.0,0.0,56.844,train,135969.0
408,9.507383593642526,-1.3480462763840495,-0.19791522977623288,1.0,1.0,0.0,56.844,train,135969.0
409,1.475807131941281,-0.6388973225855716,-0.44001775821479083,1.0,1.0,0.0,56.844,train,135969.0
410,2.7649745817763267,1.9956334565768563,-1.3750132945946958,1.0,1.0,0.0,56.844,train,135969.0
411,0.9689180345572622,-0.5107657527616747,-0.3454412721774342,1.0,1.0,0.0,56.844,train,135969.0
412,0.4042952153011241,-2.276141726460699,-0.32579644164003235,1.0,1.0,0.0,56.844,train,135969.0
413,2.0230415293041095,-3.2272497788496883,-0.07380771727418131,1.0,1.0,0.0,56.844,train,135969.0
414,7.1237136070465255,-2.5947645260117618,-0.026954446722897554,1.0,1.0,0.0,56.844,train,135969.0
415,2.124598354377107,-1.3989123679395412,-0.13877300011896418,1.0,1.0,0.0,56.844,train,135969.0
416,4.9620459197291735,-2.5910133324938567,-0.05341399993462107,1.0,1.0,0.0,56.844,train,135969.0
417,7.553539464881966,-1.0466991900372618,-0.18143857024640284,1.0,1.0,0.0,56.844,train,135969.0
418,7.345715906325175,-1.3442950828661442,-0.22437478298795754,1.0,1.0,0.0,56.844,train,135969.0
419,7.272971744896001,-0.23219329791909887,-0.3485546615016922,1.0,1.0,0.0,56.844,train,135969.0
420,2.18147456503553,-0.006493039054086732,-1.1320719452045918,1.0,1.0,0.0,56.844,train,135969.0
421,9.789699426464301,-2.200646508683402,0.26642186142758156,1.0,1.0,0.0,56.844,train,135969.0
422,5.657562162802285,-1.5962637205795556,-0.07697566052433588,1.0,1.0,0.0,56.844,train,135969.0
423,1.8625246340146346,-2.188945632545051,0.04657593439790572,1.0,1.0,0.0,56.844,train,135969.0
424,4.425588713384769,-1.743781007290058,-0.4680650191802188,1.0,1.0,0.0,56.844,train,135969.0
425,5.714438373460709,-0.20384439169410107,-1.0702746056099632,1.0,1.0,0.0,56.844,train,135969.0
426,5.48609009555888,-1.8804069955546898,-0.05564665223604778,1.0,1.0,0.0,56.844,train,135969.0
427,3.052893399310064,-0.7373710569047341,-0.15648618815074689,1.0,1.0,0.0,56.844,train,135969.0
428,2.708098371117903,0.6032141276914014,-0.38171434950906724,1.0,1.0,0.0,56.844,train,135969.0
429,0.4042952153011241,-2.276141726460699,-0.32579644164003235,1.0,1.0,0.0,56.844,train,135969.0
430,3.509010507900913,-2.5405926174634716,-0.2661473515444632,1.0,1.0,0.0,56.844,train,135969.0
431,5.63371544379007,-1.8314466874470237,-0.4182789244914438,1.0,1.0,0.0,56.844,train,135969.0
432,4.406711515900111,-1.9805315292219765,-0.24476850032751638,1.0,1.0,0.0,56.844,train,135969.0
433,2.708098371117903,0.6032141276914014,-0.38171434950906724,1.0,1.0,0.0,56.844,train,135969.0
434,5.9929791929429,-2.0085385653785877,-0.1502231382734044,1.0,1.0,0.0,56.844,train,135969.0
435,5.248190844461554,-1.426612737010395,-0.3024204288760962,1.0,1.0,0.0,56.844,train,135969.0
436,6.764449857893696,-2.4176726480801976,-0.2950102329409372,1.0,1.0,0.0,56.844,train,135969.0
437,9.81306421823965,-2.262020162620897,-0.26926074086871965,1.0,1.0,0.0,56.844,train,135969.0
438,0.4042952153011241,-2.276141726460699,-0.32579644164003235,1.0,1.0,0.0,56.844,train,135969.0
439,-0.6202894167151132,-2.425458183668842,-0.1295875318331303,1.0,1.0,0.0,56.844,train,135969.0
440,5.657562162802285,-1.5962637205795556,-0.07697566052433588,1.0,1.0,0.0,56.844,train,135969.0
441,3.070281034718902,-1.8820237091323389,-0.03242013348955315,1.0,1.0,0.0,56.844,train,135969.0
442,2.143475551861765,-1.1621618460076226,-0.3620695189716654,1.0,1.0,0.0,56.844,train,135969.0
443,4.866337581937965,0.6243755002061914,-1.0619921559068135,1.0,1.0,0.0,56.844,train,135969.0
444,10.228428899646314,-2.859215417014534,0.03269464337267148,1.0,1.0,0.0,56.844,train,135969.0
445,1.4260426498723517,-2.4543751156564046,-0.06455247798535202,1.0,1.0,0.0,56.844,train,135969.0
446,6.689471728155203,-2.234319793550042,-0.10561331211158778,1.0,1.0,0.0,56.844,train,135969.0
447,3.0636661613599947,-3.168732646113477,-0.03586027247220202,1.0,1.0,0.0,56.844,train,135969.0
448,3.1097696099684877,0.6550482719807208,-1.1497851332363744,1.0,1.0,0.0,56.844,train,135969.0
449,6.465423185177587,-2.999810342386814,0.1935729531413655,1.0,1.0,0.0,56.844,train,135969.0
450,3.32442240824153,-1.8766558020367852,-0.08210620544777124,1.0,1.0,0.0,56.844,train,135969.0
451,6.099128975030287,-2.744080983219903,0.1692544630840041,1.0,1.0,0.0,56.844,train,135969.0
452,3.4010040813685314,-1.8930974644982013,-0.27185610937331545,1.0,1.0,0.0,56.844,train,135969.0
453,7.530304005984558,-2.008231898292831,-0.4084159290846481,1.0,1.0,0.0,56.844,train,135969.0
454,5.335006560833069,-1.318990218187168,-0.26248168835929925,1.0,1.0,0.0,56.844,train,135969.0
455,-1.0785071790644472,2.988889548050226,2.846167758963717,1.0,1.0,0.0,59.879,train,156602.0
456,1.6130037363529832,1.8964788371189987,3.5732365244112594,1.0,1.0,0.0,59.879,train,156602.0
457,-2.145377224935816,-0.25389103041213695,3.4865992809080724,1.0,1.0,0.0,59.879,train,156602.0
458,0.17015992231655283,1.1952400446334686,1.4654788410441437,1.0,1.0,0.0,59.879,train,156602.0
459,-0.6220751889100611,1.4174565601536724,4.8538054255684,1.0,1.0,0.0,59.879,train,156602.0
460,1.0264771338555085,2.5310670453240562,7.168617607660473,1.0,1.0,0.0,59.879,train,156602.0
461,-0.39490385230606617,1.8188900749758372,3.8177695620977747,1.0,1.0,0.0,59.879,train,156602.0
462,-1.4450656327667453,2.6983588826364797,3.5751352734535975,1.0,1.0,0.0,59.879,train,156602.0
463,-2.145377224935816,-0.25389103041213695,3.4865992809080724,1.0,1.0,0.0,59.879,train,156602.0
464,-2.1458081803363647,-0.3071780164588935,4.435302072967739,1.0,1.0,0.0,59.879,train,156602.0
465,-2.62998277756911,1.3398677980105123,5.0983384632549145,1.0,1.0,0.0,59.879,train,156602.0
466,0.6463913219211391,3.1550920292609694,5.056699947151727,1.0,1.0,0.0,59.879,train,156602.0
467,-0.9744183937660704,1.9658687175177345,0.07121370816779557,1.0,1.0,0.0,59.879,train,156602.0
468,-0.5134434044418286,2.3652395177078565,0.49387703791008664,1.0,1.0,0.0,59.879,train,156602.0
469,0.5628419558923036,2.7759476447796407,3.3306022357670826,1.0,1.0,0.0,59.879,train,156602.0
470,-1.0147572224858121,-0.16325103999249974,2.988682030845461,1.0,1.0,0.0,59.879,train,156602.0
471,-2.1458081803363647,-0.3071780164588935,4.435302072967739,1.0,1.0,0.0,59.879,train,156602.0
472,-1.5255238547560699,1.7282500845562012,4.3156868121603855,1.0,1.0,0.0,59.879,train,156602.0
473,2.15752809170606,2.6749940217904498,5.721997565538195,1.0,1.0,0.0,59.879,train,156602.0
474,0.10186696656806178,2.3765768445895183,2.907938906024791,1.0,1.0,0.0,59.879,train,156602.0
475,-0.6220751889100611,1.4174565601536724,4.8538054255684,1.0,1.0,0.0,59.879,train,156602.0
476,-0.9608910355339996,1.051313068167075,2.912098883166421,1.0,1.0,0.0,59.879,train,156602.0
477,-2.62998277756911,1.3398677980105123,5.0983384632549145,1.0,1.0,0.0,59.879,train,156602.0
478,0.08970170032722811,0.22513124655318964,2.206030379750932,1.0,1.0,0.0,59.879,train,156602.0
479,2.550210125281812,4.2557016219366215,7.587120960261134,1.0,1.0,0.0,59.879,train,156602.0
480,-2.547253559617035,1.4792161803177428,2.0644807487154253,1.0,1.0,0.0,59.879,train,156602.0
481,-2.145377224935816,-0.25389103041213695,3.4865992809080724,1.0,1.0,0.0,59.879,train,156602.0
482,-2.0862785702927935,1.8785869805078654,2.4871440784577166,1.0,1.0,0.0,59.879,train,156602.0
483,-2.145377224935816,-0.25389103041213695,3.4865992809080724,1.0,1.0,0.0,59.879,train,156602.0
484,1.0264771338555085,2.5310670453240562,7.168617607660473,1.0,1.0,0.0,59.879,train,156602.0
485,0.4819527785024312,1.7525518606526045,5.019856566533537,1.0,1.0,0.0,59.879,train,156602.0
486,1.473924764947679,3.844993494864838,4.750395762404137,1.0,1.0,0.0,59.879,train,156602.0
487,-0.2908150670076893,0.7958692444433456,1.0428155113018527,1.0,1.0,0.0,59.879,train,156602.0
488,-1.0147572224858121,-0.16325103999249974,2.988682030845461,1.0,1.0,0.0,59.879,train,156602.0
489,-2.5258939922707335,0.3168469674780202,2.3233844124589926,1.0,1.0,0.0,59.879,train,156602.0
490,-0.9608910355339996,1.051313068167075,2.912098883166421,1.0,1.0,0.0,59.879,train,156602.0
491,0.5423025366227623,4.178112859793461,7.831653997947649,1.0,1.0,0.0,59.879,train,156602.0
492,-1.0147572224858121,-0.16325103999249974,2.988682030845461,1.0,1.0,0.0,59.879,train,156602.0
493,0.5628419558923036,2.7759476447796407,3.3306022357670826,1.0,1.0,0.0,59.879,train,156602.0
494,-0.09891040090328522,3.3583409576648457,6.743662802951768,1.0,1.0,0.0,59.879,train,156602.0
495,0.536718376018851,1.4857707100472146,0.7365113265542635,1.0,1.0,0.0,59.879,train,156602.0
496,0.5423025366227623,4.178112859793461,7.831653997947649,1.0,1.0,0.0,59.879,train,156602.0
497,-2.547253559617035,1.4792161803177428,2.0644807487154253,1.0,1.0,0.0,59.879,train,156602.0
498,-2.0862785702927935,1.8785869805078654,2.4871440784577166,1.0,1.0,0.0,59.879,train,156602.0
499,1.107366311245381,3.5544628294510927,5.479363276894018,1.0,1.0,0.0,59.879,train,156602.0
500,0.536718376018851,1.4857707100472146,0.7365113265542635,1.0,1.0,0.0,59.879,train,156602.0
501,-1.4214350694576936,0.7052292540237094,1.5407327613644641,1.0,1.0,0.0,59.879,train,156602.0
502,-2.1458081803363647,-0.3071780164588935,4.435302072967739,1.0,1.0,0.0,59.879,train,156602.0
503,-0.6220751889100611,1.4174565601536724,4.8538054255684,1.0,1.0,0.0,59.879,train,156602.0
504,-0.9744183937660704,1.9658687175177345,0.07121370816779557,1.0,1.0,0.0,59.879,train,156602.0
505,-1.0413492575233236,0.08120427008679601,3.6526504218732097,1.0,1.0,0.0,59.879,train,156602.0
506,-2.145377224935816,-0.25389103041213695,3.4865992809080724,1.0,1.0,0.0,59.879,train,156602.0
507,-3.271195715095158,0.5200958958818968,4.010347268259033,1.0,1.0,0.0,59.879,train,156602.0
508,-1.0413492575233236,0.08120427008679601,3.6526504218732097,1.0,1.0,0.0,59.879,train,156602.0
509,0.4819527785024312,1.7525518606526045,5.019856566533537,1.0,1.0,0.0,59.879,train,156602.0
510,1.6130037363529832,1.8964788371189987,3.5732365244112594,1.0,1.0,0.0,59.879,train,156602.0
511,-2.62998277756911,1.3398677980105123,5.0983384632549145,1.0,1.0,0.0,59.879,train,156602.0
512,-0.5134434044418286,2.3652395177078565,0.49387703791008664,1.0,1.0,0.0,59.879,train,156602.0
513,-2.1667367922821175,0.9084781824275857,3.227695617164505,1.0,1.0,0.0,59.879,train,156602.0
514,0.6463913219211391,3.1550920292609694,5.056699947151727,1.0,1.0,0.0,59.879,train,156602.0
515,-1.5259548101566183,1.6749630985094444,5.264389604220051,1.0,1.0,0.0,59.879,train,156602.0
516,0.08927074492668012,0.17184426050643245,3.154733171810599,1.0,1.0,0.0,59.879,train,156602.0
517,0.4823837339029791,1.8058388466993611,4.071153774473871,1.0,1.0,0.0,59.879,train,156602.0
518,-1.5259548101566183,1.6749630985094444,5.264389604220051,1.0,1.0,0.0,59.879,train,156602.0
519,-1.5259548101566183,1.6749630985094444,5.264389604220051,1.0,1.0,0.0,59.879,train,156602.0
520,0.5423025366227623,4.178112859793461,7.831653997947649,1.0,1.0,0.0,59.879,train,156602.0
521,-2.6513423449154114,2.5022370108502345,4.839434799511348,1.0,1.0,0.0,59.879,train,156602.0
522,-1.5259548101566183,1.6749630985094444,5.264389604220051,1.0,1.0,0.0,59.879,train,156602.0
